" ",球队,时间,果,场,比赛,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
14,金州勇士,2017-11-13,胜,主,魔术100-110勇士,50.0%,44,88,34.8%,8,23,87.5%,14,16,50,12,38,35,4,5,16,21,110
15,金州勇士,2017-11-16,负,客,凯尔特92-88勇士,40.2%,33,82,31.3%,10,32,63.2%,12,19,47,7,40,22,9,10,15,24,88
16,金州勇士,2017-11-18,胜,客," 76人116-124勇士",54.3%,50,92,30.4%,7,23,85.0%,17,20,49,12,37,25,5,6,12,18,124
17,金州勇士,2017-11-19,胜,客,篮网111-118勇士,51.1%,46,90,41.7%,10,24,69.6%,16,23,57,6,51,29,8,14,15,27,118
18,金州勇士,2017-11-22,负,客,雷霆108-91勇士,41.3%,33,80,32.3%,10,31,83.3%,15,18,39,7,32,22,11,8,22,20,91
19,金州勇士,2017-11-24,胜,主,公牛94-143勇士,58.2%,53,91,44.4%,16,36,100.0%,21,21,49,6,43,36,11,11,11,15,143
20,金州勇士,2017-11-25,胜,主,鹈鹕95-110勇士,41.5%,39,94,30.3%,10,33,81.5%,22,27,44,11,33,30,11,6,9,24,110
21,金州勇士,2017-11-27,负,主,国王110-106勇士,50.0%,40,80,43.2%,16,37,71.4%,10,14,36,9,27,31,9,6,14,15,106
22,金州勇士,2017-11-29,胜,客,湖人123-127勇士,50.0%,47,94,40.0%,12,30,75.0%,21,28,49,12,37,30,10,4,22,19,127
23,金州勇士,2017-12-01,胜,客,魔术112-133勇士,62.5%,55,88,50.0%,12,24,100.0%,11,11,42,7,35,46,9,11,19,16,133
24,金州勇士,2017-12-03,胜,客,热火95-123勇士,56.0%,47,84,36.7%,11,30,75.0%,18,24,41,7,34,32,4,4,9,14,123
25,金州勇士,2017-12-04,胜,客,鹈鹕115-125勇士,51.7%,45,87,48.5%,16,33,70.4%,19,27,40,5,35,36,14,5,16,16,125
26,金州勇士,2017-12-06,胜,客,黄蜂87-101勇士,47.6%,40,84,36.7%,11,30,76.9%,10,13,47,8,39,26,8,12,15,20,101
27,金州勇士,2017-12-08,胜,客,活塞98-102勇士,48.1%,39,81,26.9%,7,26,77.3%,17,22,45,5,40,29,5,15,14,19,102
28,金州勇士,2017-12-11,胜,主,开拓者104-111勇士,55.0%,44,80,50.0%,10,20,76.5%,13,17,42,6,36,26,5,9,14,16,111
29,金州勇士,2017-12-14,胜,主,独行侠97-112勇士,60.3%,47,78,50.0%,11,22,77.8%,7,9,41,4,37,35,7,4,16,22,112
30,金州勇士,2017-12-18,胜,客,湖人114-116勇士,40.2%,43,107,32.4%,11,34,90.5%,19,21,61,15,46,25,6,10,14,26,116
31,金州勇士,2017-12-20,胜,主,灰熊84-97勇士,45.9%,34,74,33.3%,7,21,88.0%,22,25,44,14,30,26,9,8,16,19,97
32,金州勇士,2017-12-22,胜,主,湖人106-113勇士,49.4%,42,85,29.2%,7,24,81.5%,22,27,42,10,32,24,9,13,15,17,113
33,金州勇士,2017-12-23,负,主,掘金96-81勇士,38.6%,32,83,11.1%,3,27,82.4%,14,17,38,11,27,25,14,8,17,14,81
34,金州勇士,2017-12-25,胜,主,骑士92-99勇士,46.3%,38,82,27.0%,10,37,76.5%,13,17,47,10,37,28,7,8,15,18,99
35,金州勇士,2017-12-27,胜,主,爵士101-126勇士,59.3%,51,86,47.8%,11,23,76.5%,13,17,50,4,46,37,8,7,16,18,126
36,金州勇士,2017-12-29,负,主,黄蜂111-100勇士,46.0%,40,87,36.4%,8,22,92.3%,12,13,43,8,35,32,6,5,17,25,100
37,金州勇士,2017-12-30,胜,主,灰熊128-141勇士,58.8%,50,85,54.5%,18,33,92.0%,23,25,38,7,31,37,3,6,10,17,141
38,金州勇士,2018-01-03,胜,客,独行侠122-125勇士,52.7%,48,91,40.6%,13,32,84.2%,16,19,46,7,39,36,8,7,14,21,125
