" ",球队,时间,果,场,比赛,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1753,多伦多猛龙,2018-01-03,胜,客,公牛115-124猛龙,48.9%,45,92,39.5%,15,38,100.0%,19,19,49,7,42,23,9,5,11,20,124
1754,多伦多猛龙,2018-01-05,胜,客,雄鹿110-129猛龙,55.8%,48,86,30.3%,10,33,82.1%,23,28,43,12,31,25,9,5,11,22,129
1755,多伦多猛龙,2018-01-08,胜,客,篮网113-114猛龙,42.6%,43,101,29.4%,10,34,78.3%,18,23,51,8,43,19,7,12,15,27,114
1756,多伦多猛龙,2018-01-09,负,主,热火90-89猛龙,38.9%,35,90,33.3%,7,21,80.0%,12,15,37,7,30,15,7,12,5,16,89
1757,多伦多猛龙,2018-01-11,胜,主,骑士99-133猛龙,50.0%,53,106,42.9%,18,42,69.2%,9,13,63,18,45,31,3,7,9,25,133
1758,多伦多猛龙,2018-01-13,负,主,勇士127-125猛龙,48.9%,45,92,32.0%,8,25,84.4%,27,32,44,14,30,22,3,2,11,23,125
1759,多伦多猛龙,2018-01-15,负,客," 76人117-111猛龙",40.0%,38,95,28.1%,9,32,86.7%,26,30,44,12,32,20,8,1,15,31,111
1760,多伦多猛龙,2018-01-17,胜,主,活塞91-96猛龙,42.5%,34,80,35.5%,11,31,73.9%,17,23,49,12,37,24,6,8,20,20,96
1761,多伦多猛龙,2018-01-19,胜,主,马刺83-86猛龙,40.0%,34,85,34.6%,9,26,64.3%,9,14,50,9,41,16,8,1,13,19,86
1762,多伦多猛龙,2018-01-20,负,客,森林狼115-109猛龙,47.0%,39,83,36.4%,12,33,90.5%,19,21,35,8,27,23,7,7,13,30,109
1763,多伦多猛龙,2018-01-24,胜,客,老鹰93-108猛龙,43.8%,39,89,38.9%,14,36,64.0%,16,25,52,12,40,25,10,12,17,22,108
1764,多伦多猛龙,2018-01-26,负,主,爵士97-93猛龙,38.9%,37,95,25.9%,7,27,70.6%,12,17,52,16,36,23,10,13,11,18,93
1765,多伦多猛龙,2018-01-28,胜,主,湖人111-123猛龙,50.0%,46,92,38.7%,12,31,76.0%,19,25,53,12,41,23,4,4,14,23,123
